sep=,
Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2014 [YR2014]
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,79.6882629394531,85.83154296875
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.645126342773,106.165321350098
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,109.409339904785,105.295600891113
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,25.5834007263184,39.374080657959
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,23.8430309295654,33.9333915710449
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,4052.68304664628,6373.9284664525
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.00593172149857,5.99059317517474
East Asia & Pacific (IDA & IBRD countries),TEA,Income share held by third 20%,SI.DST.03RD.20,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Income share held by lowest 20%,SI.DST.FRST.20,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Income share held by highest 20%,SI.DST.05TH.20,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Income share held by fourth 20%,SI.DST.04TH.20,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Income share held by second 20%,SI.DST.02ND.20,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.9701943467318,48.9532811373626
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,1939296199,1995584007
Ecuador,ECU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,84.1180725097656,106.314323425293
Ecuador,ECU,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,82.931282043457,102.167327880859
Ecuador,ECU,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,115.64087677002,113.148948669434
Ecuador,ECU,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,115.594886779785,113.400772094727
Ecuador,ECU,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..
Ecuador,ECU,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,4657.30173745799,6432.29581291884
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.83820701411108,2.41280615963049
Ecuador,ECU,Income share held by third 20%,SI.DST.03RD.20,12.97,13.86
Ecuador,ECU,Income share held by lowest 20%,SI.DST.FRST.20,4.1,4.84
Ecuador,ECU,Income share held by highest 20%,SI.DST.05TH.20,54.35,51
Ecuador,ECU,Income share held by fourth 20%,SI.DST.04TH.20,20.15,20.91
Ecuador,ECU,Income share held by second 20%,SI.DST.02ND.20,8.42,9.39
Ecuador,ECU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.9668757815695,49.9995598291533
Ecuador,ECU,"Population, total",SP.POP.TOTL,14934692,15902916
"Egypt, Arab Rep.",EGY,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,70.4982070922852,85.8611907958984
"Egypt, Arab Rep.",EGY,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,72.4638290405273,86.3312606811523
"Egypt, Arab Rep.",EGY,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,108.635772705078,104.076202392578
"Egypt, Arab Rep.",EGY,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,105.491020202637,103.774169921875
"Egypt, Arab Rep.",EGY,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,29.519359588623,29.9151096343994
"Egypt, Arab Rep.",EGY,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,32.2198486328125,33.3683280944824
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2668.03598826159,3365.70742057477
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.09051298587657,-0.01454578844465
"Egypt, Arab Rep.",EGY,Income share held by third 20%,SI.DST.03RD.20,..,..
"Egypt, Arab Rep.",EGY,Income share held by lowest 20%,SI.DST.FRST.20,..,..
"Egypt, Arab Rep.",EGY,Income share held by highest 20%,SI.DST.05TH.20,..,..
"Egypt, Arab Rep.",EGY,Income share held by fourth 20%,SI.DST.04TH.20,..,..
"Egypt, Arab Rep.",EGY,Income share held by second 20%,SI.DST.02ND.20,..,..
"Egypt, Arab Rep.",EGY,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.530729722753,49.4766401796301
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,82040994,89579670
El Salvador,SLV,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,71.7834396362305,81.3211822509766
El Salvador,SLV,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,72.2555694580078,80.914176940918
El Salvador,SLV,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,123.60578918457,114.553848266602
El Salvador,SLV,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,118.035606384277,109.723907470703
El Salvador,SLV,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,27.6210403442383,30.120719909668
El Salvador,SLV,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,25.0081901550293,27.5217208862305
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,3547.07098315322,4102.0638517964
El Salvador,SLV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.08044618822245,1.12532241167412
El Salvador,SLV,Income share held by third 20%,SI.DST.03RD.20,14.22,14.58
El Salvador,SLV,Income share held by lowest 20%,SI.DST.FRST.20,4.74,5.72
El Salvador,SLV,Income share held by highest 20%,SI.DST.05TH.20,50,48.26
El Salvador,SLV,Income share held by fourth 20%,SI.DST.04TH.20,21.6,21.35
El Salvador,SLV,Income share held by second 20%,SI.DST.02ND.20,9.44,10.09
El Salvador,SLV,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.7327366317639,53.0107375829812
El Salvador,SLV,"Population, total",SP.POP.TOTL,6038306,6107706
Equatorial Guinea,GNQ,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..,..
Equatorial Guinea,GNQ,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..,..
Equatorial Guinea,GNQ,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,82.5575408935547,..
Equatorial Guinea,GNQ,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,80.5550689697266,..
Equatorial Guinea,GNQ,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..
Equatorial Guinea,GNQ,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,22366.2939001749,26144.9405009551
Equatorial Guinea,GNQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-11.6181685450248,-3.55731929000235
Equatorial Guinea,GNQ,Income share held by third 20%,SI.DST.03RD.20,..,..
Equatorial Guinea,GNQ,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Equatorial Guinea,GNQ,Income share held by highest 20%,SI.DST.05TH.20,..,..
Equatorial Guinea,GNQ,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Equatorial Guinea,GNQ,Income share held by second 20%,SI.DST.02ND.20,..,..
Equatorial Guinea,GNQ,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.6860342248631,48.7339883174866
Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,728710,820885
Eritrea,ERI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,29.7178401947021,..
Eritrea,ERI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,38.389518737793,..
Eritrea,ERI,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,52.6465492248535,..
Eritrea,ERI,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,45.0747413635254,..
Eritrea,ERI,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1.28403997421265,1.69865000247955
Eritrea,ERI,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,3.36418008804321,3.41792988777161
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,451.426693297243,..
Eritrea,ERI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0997132807442114,..
Eritrea,ERI,Income share held by third 20%,SI.DST.03RD.20,..,..
Eritrea,ERI,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Eritrea,ERI,Income share held by highest 20%,SI.DST.05TH.20,..,..
Eritrea,ERI,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Eritrea,ERI,Income share held by second 20%,SI.DST.02ND.20,..,..
Eritrea,ERI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.0240528959004,..
Eritrea,ERI,"Population, total",SP.POP.TOTL,4689664,..
Estonia,EST,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,105.323059082031,..
Estonia,EST,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,105.270851135254,..
Estonia,EST,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,103.798439025879,..
Estonia,EST,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,102.235321044922,..
Estonia,EST,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,85.8467407226563,..
Estonia,EST,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,51.6263084411621,..
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,14639.473302339,19941.4526982953
Estonia,EST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.49253040439046,3.09293609038397
Estonia,EST,Income share held by third 20%,SI.DST.03RD.20,17.06,..
Estonia,EST,Income share held by lowest 20%,SI.DST.FRST.20,7.08,..
Estonia,EST,Income share held by highest 20%,SI.DST.05TH.20,39.76,..
Estonia,EST,Income share held by fourth 20%,SI.DST.04TH.20,22.84,..
Estonia,EST,Income share held by second 20%,SI.DST.02ND.20,13.25,..
Estonia,EST,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,53.4295381164472,53.2471054996836
Estonia,EST,"Population, total",SP.POP.TOTL,1331475,1314545
Ethiopia,ETH,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,31.5604801177979,..
Ethiopia,ETH,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,37.9888916015625,..
Ethiopia,ETH,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,95.5854568481445,104.337333679199
Ethiopia,ETH,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,88.2828903198242,95.8225708007813
Ethiopia,ETH,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,4.40732002258301,5.26680994033813
Ethiopia,ETH,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,10.2408103942871,10.9397602081299
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,341.85895616943,573.565960346077
Ethiopia,ETH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.6459372593277,7.5490612958647
Ethiopia,ETH,Income share held by third 20%,SI.DST.03RD.20,16.34,..
Ethiopia,ETH,Income share held by lowest 20%,SI.DST.FRST.20,8.03,..
Ethiopia,ETH,Income share held by highest 20%,SI.DST.05TH.20,41.67,..
Ethiopia,ETH,Income share held by fourth 20%,SI.DST.04TH.20,21.34,..
Ethiopia,ETH,Income share held by second 20%,SI.DST.02ND.20,12.61,..
Ethiopia,ETH,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.0954913976542,50.0889388693738
Ethiopia,ETH,"Population, total",SP.POP.TOTL,87561814,96958732
Euro area,EMU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,107.058837890625,110.707527160645
Euro area,EMU,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,108.746322631836,112.098426818848
Euro area,EMU,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,105.58576965332,103.970573425293
Euro area,EMU,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,104.660827636719,103.479789733887
Euro area,EMU,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,71.175163269043,76.2989807128906
Euro area,EMU,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,60.4123001098633,65.8984603881836
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,37611.5357076557,39718.6072942272
Euro area,EMU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.85331815481111,1.19034211542169
Euro area,EMU,Income share held by third 20%,SI.DST.03RD.20,..,..
Euro area,EMU,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Euro area,EMU,Income share held by highest 20%,SI.DST.05TH.20,..,..
Euro area,EMU,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Euro area,EMU,Income share held by second 20%,SI.DST.02ND.20,..,..
Euro area,EMU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.125504007188,51.1446263801009
Euro area,EMU,"Population, total",SP.POP.TOTL,336142557,338617134
Europe & Central Asia,ECS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,96.8027801513672,105.389007568359
Europe & Central Asia,ECS,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,98.8647079467773,106.510887145996
Europe & Central Asia,ECS,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.775718688965,103.383773803711
Europe & Central Asia,ECS,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,102.09822845459,103.158348083496
Europe & Central Asia,ECS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,67.5880966186523,69.8712997436523
Europe & Central Asia,ECS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,55.5285606384277,60.4687385559082
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,23462.8853798635,25928.2193135486
Europe & Central Asia,ECS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.22244880078139,1.24935192589628
Europe & Central Asia,ECS,Income share held by third 20%,SI.DST.03RD.20,..,..
Europe & Central Asia,ECS,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Europe & Central Asia,ECS,Income share held by highest 20%,SI.DST.05TH.20,..,..
Europe & Central Asia,ECS,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Europe & Central Asia,ECS,Income share held by second 20%,SI.DST.02ND.20,..,..
Europe & Central Asia,ECS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.6347368212029,51.616446047459
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,889077523,903987814
Europe & Central Asia (excluding high income),ECA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,88.867431640625,97.3475494384766
Europe & Central Asia (excluding high income),ECA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,91.7055511474609,99.3880615234375
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,100.447769165039,101.903678894043
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,99.8661117553711,101.687149047852
Europe & Central Asia (excluding high income),ECA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,62.9489784240723,64.5300903320313
Europe & Central Asia (excluding high income),ECA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,53.1991996765137,59.696361541748
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,7651.40543145635,9467.95718691349
Europe & Central Asia (excluding high income),ECA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.82054118583051,0.929516639612714
Europe & Central Asia (excluding high income),ECA,Income share held by third 20%,SI.DST.03RD.20,..,..
Europe & Central Asia (excluding high income),ECA,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Europe & Central Asia (excluding high income),ECA,Income share held by highest 20%,SI.DST.05TH.20,..,..
Europe & Central Asia (excluding high income),ECA,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Europe & Central Asia (excluding high income),ECA,Income share held by second 20%,SI.DST.02ND.20,..,..
Europe & Central Asia (excluding high income),ECA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.2704884718088,52.2459252282164
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,399121746,408984246
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,89.5175018310547,97.9569778442383
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,92.1390609741211,100.053619384766
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,100.229461669922,101.818832397461
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,99.6528930664063,101.640960693359
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,64.9398727416992,66.5014724731445
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,53.579231262207,59.3894195556641
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,8136.2950408704,9916.22280978536
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.53975324781599,1.19451278245421
Europe & Central Asia (IDA & IBRD countries),TEC,Income share held by third 20%,SI.DST.03RD.20,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Income share held by highest 20%,SI.DST.05TH.20,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Income share held by second 20%,SI.DST.02ND.20,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.2079210573287,52.1894437984768
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,441582321,451234370
European Union,EUU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,104.426643371582,112.69441986084
European Union,EUU,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,105.710456848145,112.888328552246
European Union,EUU,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,104.504661560059,104.253257751465
European Union,EUU,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,103.70329284668,103.944892883301
European Union,EUU,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,73.2045974731445,74.8719482421875
European Union,EUU,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,58.0936889648438,60.8258895874023
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,33654.052536905,36537.8139173561
European Union,EUU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.92759181696059,1.54041509521763
European Union,EUU,Income share held by third 20%,SI.DST.03RD.20,..,..
European Union,EUU,Income share held by lowest 20%,SI.DST.FRST.20,..,..
European Union,EUU,Income share held by highest 20%,SI.DST.05TH.20,..,..
European Union,EUU,Income share held by fourth 20%,SI.DST.04TH.20,..,..
European Union,EUU,Income share held by second 20%,SI.DST.02ND.20,..,..
European Union,EUU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.1482193840961,51.1435468217656
European Union,EUU,"Population, total",SP.POP.TOTL,504412209,508344735
Faroe Islands,FRO,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..,..
Faroe Islands,FRO,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..,..
Faroe Islands,FRO,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..,..
Faroe Islands,FRO,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..,..
Faroe Islands,FRO,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..
Faroe Islands,FRO,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,47381.5227624969,..
Faroe Islands,FRO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..
Faroe Islands,FRO,Income share held by third 20%,SI.DST.03RD.20,..,..
Faroe Islands,FRO,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Faroe Islands,FRO,Income share held by highest 20%,SI.DST.05TH.20,..,..
Faroe Islands,FRO,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Faroe Islands,FRO,Income share held by second 20%,SI.DST.02ND.20,..,..
Faroe Islands,FRO,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,..,..
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,48567,48221
Fiji,FJI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..,..
Fiji,FJI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..,..
Fiji,FJI,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..,..
Fiji,FJI,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..,..
Fiji,FJI,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..
Fiji,FJI,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,3651.9582906354,5042.37139569794
Fiji,FJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.98516910991538,4.73714887340107
Fiji,FJI,Income share held by third 20%,SI.DST.03RD.20,..,..
Fiji,FJI,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Fiji,FJI,Income share held by highest 20%,SI.DST.05TH.20,..,..
Fiji,FJI,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Fiji,FJI,Income share held by second 20%,SI.DST.02ND.20,..,..
Fiji,FJI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.959593093568,49.1090304021659
Fiji,FJI,"Population, total",SP.POP.TOTL,859952,886450
Finland,FIN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,109.770736694336,152.122756958008
Finland,FIN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,104.867820739746,139.107620239258
Finland,FIN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,99.4632263183594,101.45565032959
Finland,FIN,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,98.77734375,101.399909973145
Finland,FIN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,103.712257385254,97.1937103271484
Finland,FIN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,84.95654296875,80.5057907104492
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,46205.1660111855,49887.8969739642
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.52222936565005,-1.11821280972717
Finland,FIN,Income share held by third 20%,SI.DST.03RD.20,17.42,..
Finland,FIN,Income share held by lowest 20%,SI.DST.FRST.20,9.17,..
Finland,FIN,Income share held by highest 20%,SI.DST.05TH.20,37,..
Finland,FIN,Income share held by fourth 20%,SI.DST.04TH.20,22.59,..
Finland,FIN,Income share held by second 20%,SI.DST.02ND.20,13.81,..
Finland,FIN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.9307629925929,50.8056886741148
Finland,FIN,"Population, total",SP.POP.TOTL,5363352,5461512
Fragile and conflict affected situations,FCS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,38.7087783813477,40.0614814758301
Fragile and conflict affected situations,FCS,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,50.1570091247559,50.8945198059082
Fragile and conflict affected situations,FCS,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,103.063919067383,106.335350036621
Fragile and conflict affected situations,FCS,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,89.6502990722656,94.2059478759766
Fragile and conflict affected situations,FCS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,9.55652046203613,9.92823028564453
Fragile and conflict affected situations,FCS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,12.3543796539307,12.8535203933716
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,1442.58563783288,1707.87778289886
Fragile and conflict affected situations,FCS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.4390839500807,0.67441554643753
Fragile and conflict affected situations,FCS,Income share held by third 20%,SI.DST.03RD.20,..,..
Fragile and conflict affected situations,FCS,Income share held by lowest 20%,SI.DST.FRST.20,..,..
Fragile and conflict affected situations,FCS,Income share held by highest 20%,SI.DST.05TH.20,..,..
Fragile and conflict affected situations,FCS,Income share held by fourth 20%,SI.DST.04TH.20,..,..
Fragile and conflict affected situations,FCS,Income share held by second 20%,SI.DST.02ND.20,..,..
Fragile and conflict affected situations,FCS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.9432886392818,49.923412233105
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,432225198,474395380
France,FRA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,111.663803100586,111.234573364258
France,FRA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,111.00463104248,110.079116821289
France,FRA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,108.88330078125,105.72924041748
France,FRA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,107.611961364746,104.971046447754
France,FRA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,63.9420890808105,71.0006484985352
France,FRA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,50.5539817810059,57.9261894226074
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,40705.7662299421,42696.7788294314
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.46315113884789,-0.156175467789183
France,FRA,Income share held by third 20%,SI.DST.03RD.20,16.33,..
France,FRA,Income share held by lowest 20%,SI.DST.FRST.20,7.64,..
France,FRA,Income share held by highest 20%,SI.DST.05TH.20,41.82,..
France,FRA,Income share held by fourth 20%,SI.DST.04TH.20,21.79,..
France,FRA,Income share held by second 20%,SI.DST.02ND.20,12.4,..
France,FRA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.2782409135693,51.3296255348987
France,FRA,"Population, total",SP.POP.TOTL,65027512,66495940
French Polynesia,PYF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..,..
French Polynesia,PYF,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..,..
French Polynesia,PYF,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..,..
French Polynesia,PYF,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..,..
French Polynesia,PYF,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..
French Polynesia,PYF,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..
